# 맵 선언과 파일이 맞는가 — 파일이 정답이다
#
# 팩의 너비/높이가 파일 크기와 어긋나는 선언이 12개 있다. 어긋나면 서버가 이름을 대고
# 거른다(AreaStorage.LoadMap). 칸이 Cols 로 줄바꿈되므로 Cols 가 틀리면 맵이 뒤엉킨다.
#
# 칸: 이름 / 선언WxH / 선언바이트 / 파일바이트 / 판정 / 맵파일 / 출처

마이소시아콜로세움	25x25	3750	3750	OK	db/maps/야외배틀필드/maps/lod1000.map	maps/야외배틀필드/야외배틀필드.txt
마인마을	100x100	60000	60000	OK	db/maps/mine/maps/lod666.map	maps/mine/mine.txt
마인시약상점	15x15	1350	1350	OK	db/maps/abel/maps/lod164.map	maps/mine/mine.txt
마인여관	20x20	2400	2400	OK	db/maps/abel/maps/lod136.map	maps/mine/mine.txt
마인은행	20x20	2400	2400	OK	db/maps/abel/maps/lod1968.map	maps/mine/mine.txt
마인제조상점	15x15	1350	1350	OK	db/maps/default/maps/lod1969.map	maps/mine/mine.txt
마족의성	30x30	5400	5400	OK	db/maps/default/maps/lod465.map	maps/default/default.txt
메데니아뱅크(아만지점)	25x25	3750	3750	OK	db/maps/서쪽대륙/maps/lod11004.map	maps/서쪽대륙/서쪽대륙.txt
메데니아뱅크(아슬론지점)	13x13	1014	1014	OK	db/maps/아슬론마을/maps/lod4667.map	maps/아슬론마을/아슬론마을.txt
메데니아뱅크(타바리지점)1층	25x25	3750	3750	OK	db/maps/서쪽대륙/maps/lod11312.map	maps/서쪽대륙/서쪽대륙.txt
메데니아뱅크(타바리지점)2층	25x25	3750	3750	OK	db/maps/서쪽대륙/maps/lod11313.map	maps/서쪽대륙/서쪽대륙.txt
메데니아뱅크-화론지점	17x17	1734	1734	OK	db/maps/서쪽대륙/maps/lod10274.map	maps/서쪽대륙/서쪽대륙.txt
메데니아뱅크-환전소	17x17	1734	1734	OK	db/maps/서쪽대륙/maps/lod10304.map	maps/서쪽대륙/서쪽대륙.txt
메인홀	16x16	1536	1536	OK	db/maps/default/maps/lod119.map	maps/default/default.txt
메카닉A구역-1	50x50	15000	15000	OK	db/maps/메카닉/maps/lod8066.map	maps/메카닉/메카닉.txt
메카닉B구역-1	50x50	15000	15000	OK	db/maps/메카닉/maps/lod8067.map	maps/메카닉/메카닉.txt
메카닉B구역-2	50x50	15000	15000	OK	db/maps/메카닉/maps/lod8068.map	maps/메카닉/메카닉.txt
메카닉B구역-3	50x50	15000	15000	OK	db/maps/메카닉/maps/lod8069.map	maps/메카닉/메카닉.txt
메카닉C구역-1	50x50	15000	15000	OK	db/maps/메카닉/maps/lod8067.map	maps/메카닉/메카닉.txt
메카닉C구역-2	50x50	15000	15000	OK	db/maps/메카닉/maps/lod8068.map	maps/메카닉/메카닉.txt
메카닉C구역-3	50x50	15000	15000	OK	db/maps/메카닉/maps/lod8069.map	maps/메카닉/메카닉.txt
메카닉D구역-1	50x50	15000	15000	OK	db/maps/메카닉/maps/lod8066.map	maps/메카닉/메카닉.txt
메카닉E구역-1	50x50	15000	15000	OK	db/maps/메카닉/maps/lod8067.map	maps/메카닉/메카닉.txt
메카닉E구역-2	50x50	15000	15000	OK	db/maps/메카닉/maps/lod8068.map	maps/메카닉/메카닉.txt
메카닉E구역-3	50x50	15000	15000	OK	db/maps/메카닉/maps/lod8069.map	maps/메카닉/메카닉.txt
메카닉F구역-1	50x50	15000	15000	OK	db/maps/메카닉/maps/lod8067.map	maps/메카닉/메카닉.txt
몬스터관	30x27	4860	4860	OK	db/maps/용자의공원/maps/lod3902.map	maps/용자의공원/용자의공원.txt
무기점-연무관	17x17	1734	1734	OK	db/maps/서쪽대륙/maps/lod10271.map	maps/서쪽대륙/서쪽대륙.txt
뮤레칸의방	30x30	5400	5400	OK	db/maps/default/maps/lod465.map	maps/default/default.txt
뮤레칸의역습::밀레스	100x100	60000	60000	OK	db/maps/뮤레칸의역습/maps/lod500.map	maps/뮤레칸의역습/뮤레칸의역습.txt
미용실	20x20	2400	2400	OK	db/maps/default/maps/lod2651.map	maps/default/default.txt
미용실2	20x20	2400	2400	OK	db/maps/default/maps/lod2651.map	maps/default/default.txt
미팅룸	16x16	1536	1536	OK	db/maps/default/maps/lod3255.map	maps/default/default.txt
밀레스교회	18x25	2700	2700	OK	db/maps/mileth/maps/lod137.map	maps/mileth/mileth.txt
밀레스대련장	55x55	18150	18150	OK	db/maps/야외배틀필드/maps/lod507.map	maps/야외배틀필드/야외배틀필드.txt
밀레스리콜상점	15x15	1350	1350	OK	db/maps/mileth/maps/lod130.map	maps/mileth/mileth.txt
밀레스마을	100x100	60000	60000	OK	db/maps/mileth/maps/lod500.map	maps/mileth/mileth.txt
밀레스무기점	15x15	1350	1350	OK	db/maps/mileth/maps/lod132.map	maps/mileth/mileth.txt
밀레스방어구점	12x12	864	864	OK	db/maps/mileth/maps/lod133.map	maps/mileth/mileth.txt
밀레스시약상점	15x15	1350	1350	OK	db/maps/mileth/maps/lod127.map	maps/mileth/mileth.txt
밀레스신전	12x12	864	864	OK	db/maps/mileth/maps/lod393.map	maps/mileth/mileth.txt
밀레스여관	20x20	2400	2400	OK	db/maps/mileth/maps/lod136.map	maps/mileth/mileth.txt
밀레스우체국	15x15	1350	1350	OK	db/maps/mileth/maps/lod128.map	maps/mileth/mileth.txt
밀레스은행	20x20	2400	2400	OK	db/maps/mileth/maps/lod135.map	maps/mileth/mileth.txt
밀레스음식점	15x15	1350	1350	OK	db/maps/mileth/maps/lod129.map	maps/mileth/mileth.txt
밀레스주점	15x15	1350	1350	OK	db/maps/mileth/maps/lod134.map	maps/mileth/mileth.txt
밀레스특수스킬의집	15x15	1350	1350	OK	db/maps/mileth/maps/lod401.map	maps/mileth/mileth.txt
밀레스훈련소	12x12	864	864	OK	db/maps/mileth/maps/lod717.map	maps/mileth/mileth.txt
박물관1층	30x27	4860	4860	OK	db/maps/용자의공원/maps/lod3701.map	maps/용자의공원/용자의공원.txt
박물관2층	30x27	4860	4860	OK	db/maps/용자의공원/maps/lod3702.map	maps/용자의공원/용자의공원.txt
박물관3층	30x27	4860	4860	OK	db/maps/용자의공원/maps/lod3703.map	maps/용자의공원/용자의공원.txt
박물관옥탑	30x30	5400	5400	OK	db/maps/용자의공원/maps/lod3704.map	maps/용자의공원/용자의공원.txt
법사사범의집	15x15	1350	1350	OK	db/maps/default/maps/lod1242.map	maps/default/default.txt
베크나탑미로1	200x130	156000	156000	OK	db/maps/베크나탑/maps/lod6053.map	maps/베크나탑/베크나탑.txt
베크나탑미로2	200x130	156000	156000	OK	db/maps/베크나탑/maps/lod6054.map	maps/베크나탑/베크나탑.txt
베크나탑미로3	200x130	156000	156000	OK	db/maps/베크나탑/maps/lod6045.map	maps/베크나탑/베크나탑.txt
베크나탑미로4	200x130	156000	156000	OK	db/maps/베크나탑/maps/lod6056.map	maps/베크나탑/베크나탑.txt
베크나탑미로5	200x130	156000	156000	OK	db/maps/베크나탑/maps/lod6051.map	maps/베크나탑/베크나탑.txt
베크나탑미로6	200x130	156000	156000	OK	db/maps/베크나탑/maps/lod6052.map	maps/베크나탑/베크나탑.txt
베크나탑미로7	200x130	156000	156000	OK	db/maps/베크나탑/maps/lod6042.map	maps/베크나탑/베크나탑.txt
베크나탑미로대기실	25x25	3750	3750	OK	db/maps/베크나탑/maps/lod6400.map	maps/베크나탑/베크나탑.txt
베크나탑입구	60x60	21600	21600	OK	db/maps/베크나탑/maps/lod6041.map	maps/베크나탑/베크나탑.txt
별장동쪽지하복도	24x7	1008	1008	OK	db/maps/드라큐라백작의성/maps/lod56.map	maps/드라큐라백작의성/드라큐라백작의성.txt
별장서쪽지하복도	24x7	1008	1008	OK	db/maps/드라큐라백작의성/maps/lod55.map	maps/드라큐라백작의성/드라큐라백작의성.txt
복도	5x33	990	990	OK	db/maps/default/maps/lod126.map	maps/default/default.txt
브론즈오피온의굴 10층	80x80	38400	38400	OK	db/maps/default/maps/lod4310.map	maps/default/default.txt
브론즈오피온의굴 11층	100x100	60000	60000	OK	db/maps/default/maps/lod4311.map	maps/default/default.txt
브론즈오피온의굴 12층	80x80	38400	38400	OK	db/maps/default/maps/lod4312.map	maps/default/default.txt
브론즈오피온의굴 13층	100x100	60000	60000	OK	db/maps/default/maps/lod4322.map	maps/default/default.txt
브론즈오피온의굴 14층	80x80	38400	38400	OK	db/maps/default/maps/lod4323.map	maps/default/default.txt
브론즈오피온의굴 15층	70x70	29400	29400	OK	db/maps/default/maps/lod4324.map	maps/default/default.txt
브론즈오피온의굴 16층	50x50	15000	15000	OK	db/maps/default/maps/lod4326.map	maps/default/default.txt
브론즈오피온의굴 17층	80x80	38400	38400	OK	db/maps/default/maps/lod4327.map	maps/default/default.txt
브론즈오피온의굴 18층	70x70	29400	29400	OK	db/maps/default/maps/lod4328.map	maps/default/default.txt
브론즈오피온의굴 19층	80x80	38400	38400	OK	db/maps/default/maps/lod4329.map	maps/default/default.txt
브론즈오피온의굴 1층	70x70	29400	29400	OK	db/maps/default/maps/lod4301.map	maps/default/default.txt
브론즈오피온의굴 20층	50x50	15000	15000	OK	db/maps/default/maps/lod4330.map	maps/default/default.txt
브론즈오피온의굴 21층	100x100	60000	60000	OK	db/maps/default/maps/lod4331.map	maps/default/default.txt
브론즈오피온의굴 22층	70x70	29400	29400	OK	db/maps/default/maps/lod4332.map	maps/default/default.txt
브론즈오피온의굴 2층	80x80	38400	38400	OK	db/maps/default/maps/lod4302.map	maps/default/default.txt
브론즈오피온의굴 3층	50x50	15000	15000	OK	db/maps/default/maps/lod4303.map	maps/default/default.txt
브론즈오피온의굴 4층	50x50	15000	15000	OK	db/maps/default/maps/lod4304.map	maps/default/default.txt
브론즈오피온의굴 5층	70x70	29400	29400	OK	db/maps/default/maps/lod4305.map	maps/default/default.txt
브론즈오피온의굴 6층	80x80	38400	38400	OK	db/maps/default/maps/lod4306.map	maps/default/default.txt
브론즈오피온의굴 7층	70x70	29400	29400	OK	db/maps/default/maps/lod4307.map	maps/default/default.txt
브론즈오피온의굴 8층	60x60	21600	21600	OK	db/maps/default/maps/lod4308.map	maps/default/default.txt
브론즈오피온의굴 9층	70x70	29400	29400	OK	db/maps/default/maps/lod4309.map	maps/default/default.txt
블랙오피온의굴29층	50x50	15000	15000	OK	db/maps/default/maps/lod3690.map	maps/default/default.txt
블랙오피온의굴30층	80x80	38400	38400	OK	db/maps/default/maps/lod3691.map	maps/default/default.txt
블러드백작의결계	30x31	5580	5580	OK	db/maps/드라큐라백작의성/maps/lod117.map	maps/드라큐라백작의성/드라큐라백작의성.txt
블루오피온의굴 10층	80x80	38400	38400	OK	db/maps/default/maps/lod4310.map	maps/default/default.txt
블루오피온의굴 11층	100x100	60000	60000	OK	db/maps/default/maps/lod4311.map	maps/default/default.txt
블루오피온의굴 12층	80x80	38400	38400	OK	db/maps/default/maps/lod4312.map	maps/default/default.txt
블루오피온의굴 13층	100x100	60000	60000	OK	db/maps/default/maps/lod4322.map	maps/default/default.txt
블루오피온의굴 14층	80x80	38400	38400	OK	db/maps/default/maps/lod4323.map	maps/default/default.txt
블루오피온의굴 15층	70x70	29400	29400	OK	db/maps/default/maps/lod4324.map	maps/default/default.txt
블루오피온의굴 16층	50x50	15000	15000	OK	db/maps/default/maps/lod4326.map	maps/default/default.txt
블루오피온의굴 17층	80x80	38400	38400	OK	db/maps/default/maps/lod4327.map	maps/default/default.txt
블루오피온의굴 18층	70x70	29400	29400	OK	db/maps/default/maps/lod4328.map	maps/default/default.txt
블루오피온의굴 19층	80x80	38400	38400	OK	db/maps/default/maps/lod4329.map	maps/default/default.txt
블루오피온의굴 1층	70x70	29400	29400	OK	db/maps/default/maps/lod4301.map	maps/default/default.txt
블루오피온의굴 20층	50x50	15000	15000	OK	db/maps/default/maps/lod4330.map	maps/default/default.txt
블루오피온의굴 21층	100x100	60000	60000	OK	db/maps/default/maps/lod4331.map	maps/default/default.txt
블루오피온의굴 22층	70x70	29400	29400	OK	db/maps/default/maps/lod4332.map	maps/default/default.txt
블루오피온의굴 2층	80x80	38400	38400	OK	db/maps/default/maps/lod4302.map	maps/default/default.txt
블루오피온의굴 3층	50x50	15000	15000	OK	db/maps/default/maps/lod4303.map	maps/default/default.txt
블루오피온의굴 4층	50x50	15000	15000	OK	db/maps/default/maps/lod4304.map	maps/default/default.txt
블루오피온의굴 5층	70x70	29400	29400	OK	db/maps/default/maps/lod4305.map	maps/default/default.txt
블루오피온의굴 6층	80x80	38400	38400	OK	db/maps/default/maps/lod4306.map	maps/default/default.txt
블루오피온의굴 7층	70x70	29400	29400	OK	db/maps/default/maps/lod4307.map	maps/default/default.txt
블루오피온의굴 8층	60x60	21600	21600	OK	db/maps/default/maps/lod4308.map	maps/default/default.txt
블루오피온의굴 9층	70x70	29400	29400	OK	db/maps/default/maps/lod4309.map	maps/default/default.txt
블팜함선	50x30	9000	9000	OK	db/maps/default/maps/lod6542.map	maps/NovaShip/NovaShip.txt
블팜함선내부	50x20	6000	6000	OK	db/maps/default/maps/lod6543.map	maps/NovaShip/NovaShip.txt
블팜함선선실1	20x20	2400	2400	OK	db/maps/default/maps/lod6547.map	maps/NovaShip/NovaShip.txt
블팜함선선실2	20x20	2400	2400	OK	db/maps/default/maps/lod6548.map	maps/NovaShip/NovaShip.txt
블팜함선선실3	25x25	3750	3750	OK	db/maps/default/maps/lod6550.map	maps/NovaShip/NovaShip.txt
블팜함선선실4	40x40	9600	9600	OK	db/maps/default/maps/lod6551.map	maps/NovaShip/NovaShip.txt
블팜함선선실5	20x20	2400	2400	OK	db/maps/default/maps/lod6544.map	maps/NovaShip/NovaShip.txt
블팜함선선실6	15x15	1350	1350	OK	db/maps/default/maps/lod6545.map	maps/NovaShip/NovaShip.txt
블팜함선선실7	15x15	1350	1350	OK	db/maps/default/maps/lod6546.map	maps/NovaShip/NovaShip.txt
블팜함선선실8	40x40	9600	9600	OK	db/maps/default/maps/lod6552.map	maps/NovaShip/NovaShip.txt
블팜함선선장실	15x15	1350	1350	OK	db/maps/default/maps/lod6549.map	maps/NovaShip/NovaShip.txt
비격수사범의집	15x15	1350	1350	OK	db/maps/default/maps/lod1243.map	maps/default/default.txt
비승급PK	35x60	12600	12600	OK	db/maps/PK/maps/lod0002.map	maps/PK/PK.txt
빛의신전	60x60	21600	21600	OK	db/maps/야외배틀필드/maps/lod24001.map	maps/야외배틀필드/야외배틀필드.txt
사냥터워프	16x16	1536	1536	OK	db/maps/default/maps/lod3251.map	maps/default/default.txt
산타클로스의방	16x16	1536	1536	OK	db/maps/크리스마스마을/maps/lod7052.map	maps/크리스마스마을/크리스마스마을.txt
서바이벌아레나링	35x60	12600	12600	OK	db/maps/PK/maps/lod0002.map	maps/PK/PK.txt
세오신전	13x13	1014	1014	OK	db/maps/mileth/maps/lod213.map	maps/mileth/mileth.txt
세오의신전	12x12	864	864	OK	db/maps/default/maps/lod1201.map	maps/default/default.txt
세토아신전	13x13	1014	1014	OK	db/maps/mileth/maps/lod186.map	maps/mileth/mileth.txt
세토아의신전	12x12	864	864	OK	db/maps/default/maps/lod1201.map	maps/default/default.txt
수오미기술사범의집	15x15	1350	1350	OK	db/maps/default/maps/lod1242.map	maps/suomi/suomi.txt
수오미대련장	55x55	18150	18150	OK	db/maps/야외배틀필드/maps/lod507.map	maps/야외배틀필드/야외배틀필드.txt
수오미마법사범의집	15x15	1350	1350	OK	db/maps/default/maps/lod1243.map	maps/suomi/suomi.txt
수오미마을	100x100	60000	60000	OK	db/maps/suomi/maps/lod503.map	maps/suomi/suomi.txt
수오미무기점	15x15	1350	1350	OK	db/maps/mileth/maps/lod132.map	maps/suomi/suomi.txt
수오미방어구점	12x12	864	864	OK	db/maps/mileth/maps/lod133.map	maps/suomi/suomi.txt
수오미여관	20x20	2400	2400	OK	db/maps/piet/maps/lod150.map	maps/suomi/suomi.txt
수오미음식점	15x15	1350	1350	OK	db/maps/mileth/maps/lod129.map	maps/suomi/suomi.txt
수오미주점	15x15	1350	1350	OK	db/maps/mileth/maps/lod134.map	maps/suomi/suomi.txt
수오미특수스킬의집	15x15	1350	1350	OK	db/maps/abel/maps/lod164.map	maps/suomi/suomi.txt
숲오솔길	20x40	4800	4800	OK	db/maps/default/maps/lod4612.map	maps/default/default.txt
숲오솔길대기실	10x10	600	600	OK	db/maps/default/maps/lod4613.map	maps/default/default.txt
쉼터	50x50	15000	15000	OK	db/maps/default/maps/lod3815.map	maps/default/default.txt
스키장리프트대기실	12x12	864	864	OK	db/maps/크리스마스마을/maps/lod7055.map	maps/크리스마스마을/크리스마스마을.txt
승급광산A	30x30	5400	5400	OK	db/maps/mine/maps/lod6800.map	maps/mine/mine.txt
승급던전 1층	70x70	29400	29400	OK	db/maps/default/maps/lod3032.map	maps/default/default.txt
승급던전 2층	70x70	29400	29400	OK	db/maps/default/maps/lod3047.map	maps/default/default.txt
승급던전 3층	20x200	24000	24000	OK	db/maps/default/maps/lod3048.map	maps/default/default.txt
승급던전 4층	60x60	21600	21600	OK	db/maps/default/maps/lod3049.map	maps/default/default.txt
승급던전 5다리	30x30	5400	5400	OK	db/maps/default/maps/lod3050.map	maps/default/default.txt
승급던전 5층	30x30	5400	5400	OK	db/maps/default/maps/lod3051.map	maps/default/default.txt
승급던전 6층	50x50	15000	15000	OK	db/maps/default/maps/lod3053.map	maps/default/default.txt
승급던전 7층	50x50	15000	15000	OK	db/maps/default/maps/lod3054.map	maps/default/default.txt
승급던전 8층	100x100	60000	60000	OK	db/maps/default/maps/lod3055.map	maps/default/default.txt
승급던전대기실	50x50	15000	15000	OK	db/maps/default/maps/lod3031.map	maps/default/default.txt
승급던젼	40x40	9600	9600	OK	db/maps/지하수로/maps/lod284.map	maps/지하수로/지하수로.txt
승급사냥터대기실	16x16	1536	1536	OK	db/maps/default/maps/lod3251.map	maps/default/default.txt
승급신전2	12x12	864	864	OK	db/maps/default/maps/lod1201.map	maps/default/default.txt
승급의공간	12x12	864	864	OK	db/maps/default/maps/lod20008.map	maps/default/default.txt
승급의공간(도적)	12x12	864	864	OK	db/maps/default/maps/lod20008.map	maps/default/default.txt
승급의공간(마법사)	12x12	864	864	OK	db/maps/default/maps/lod20008.map	maps/default/default.txt
승급의공간(무도가)	12x12	864	864	OK	db/maps/default/maps/lod20008.map	maps/default/default.txt
승급의공간(성직자)	12x12	864	864	OK	db/maps/default/maps/lod20008.map	maps/default/default.txt
승급의공간(전사)	12x12	864	864	OK	db/maps/default/maps/lod20008.map	maps/default/default.txt
승급캐슬1	15x15	1350	1350	OK	db/maps/승급호러캐슬/maps/lod2.map	maps/승급호러캐슬/승급호러캐슬.txt
승급캐슬10	15x15	1350	1350	OK	db/maps/승급호러캐슬/maps/lod2.map	maps/승급호러캐슬/승급호러캐슬.txt
승급캐슬11	15x15	1350	1350	OK	db/maps/승급호러캐슬/maps/lod2.map	maps/승급호러캐슬/승급호러캐슬.txt
승급캐슬12	15x15	1350	1350	OK	db/maps/승급호러캐슬/maps/lod2.map	maps/승급호러캐슬/승급호러캐슬.txt
승급캐슬13	15x15	1350	1350	OK	db/maps/승급호러캐슬/maps/lod2.map	maps/승급호러캐슬/승급호러캐슬.txt
승급캐슬14	15x15	1350	1350	OK	db/maps/승급호러캐슬/maps/lod2.map	maps/승급호러캐슬/승급호러캐슬.txt
승급캐슬15	15x15	1350	1350	OK	db/maps/승급호러캐슬/maps/lod2.map	maps/승급호러캐슬/승급호러캐슬.txt
승급캐슬16	15x15	1350	1350	OK	db/maps/승급호러캐슬/maps/lod2.map	maps/승급호러캐슬/승급호러캐슬.txt
승급캐슬17	15x15	1350	1350	OK	db/maps/승급호러캐슬/maps/lod2.map	maps/승급호러캐슬/승급호러캐슬.txt
승급캐슬18	15x15	1350	1350	OK	db/maps/승급호러캐슬/maps/lod2.map	maps/승급호러캐슬/승급호러캐슬.txt
승급캐슬19	15x15	1350	1350	OK	db/maps/승급호러캐슬/maps/lod2.map	maps/승급호러캐슬/승급호러캐슬.txt
승급캐슬2	15x15	1350	1350	OK	db/maps/승급호러캐슬/maps/lod2.map	maps/승급호러캐슬/승급호러캐슬.txt
승급캐슬20	15x15	1350	1350	OK	db/maps/승급호러캐슬/maps/lod2.map	maps/승급호러캐슬/승급호러캐슬.txt
승급캐슬3	15x15	1350	1350	OK	db/maps/승급호러캐슬/maps/lod2.map	maps/승급호러캐슬/승급호러캐슬.txt
승급캐슬4	15x15	1350	1350	OK	db/maps/승급호러캐슬/maps/lod2.map	maps/승급호러캐슬/승급호러캐슬.txt
승급캐슬5	15x15	1350	1350	OK	db/maps/승급호러캐슬/maps/lod2.map	maps/승급호러캐슬/승급호러캐슬.txt
승급캐슬6	15x15	1350	1350	OK	db/maps/승급호러캐슬/maps/lod2.map	maps/승급호러캐슬/승급호러캐슬.txt
승급캐슬7	15x15	1350	1350	OK	db/maps/승급호러캐슬/maps/lod2.map	maps/승급호러캐슬/승급호러캐슬.txt
승급캐슬8	15x15	1350	1350	OK	db/maps/승급호러캐슬/maps/lod2.map	maps/승급호러캐슬/승급호러캐슬.txt
승급캐슬9	15x15	1350	1350	OK	db/maps/승급호러캐슬/maps/lod2.map	maps/승급호러캐슬/승급호러캐슬.txt
승급호러승캐슬대기실	60x25	9000	9000	OK	db/maps/승급호러캐슬/maps/lod1.map	maps/승급호러캐슬/승급호러캐슬.txt
승캐슬대기실1	9x9	486	486	OK	db/maps/default/maps/lod1200.map	maps/승급호러캐슬/승급호러캐슬.txt
승캐슬대기실10	9x9	486	486	OK	db/maps/default/maps/lod1200.map	maps/승급호러캐슬/승급호러캐슬.txt
승캐슬대기실11	9x9	486	486	OK	db/maps/default/maps/lod1200.map	maps/승급호러캐슬/승급호러캐슬.txt
승캐슬대기실12	9x9	486	486	OK	db/maps/default/maps/lod1200.map	maps/승급호러캐슬/승급호러캐슬.txt
승캐슬대기실13	9x9	486	486	OK	db/maps/default/maps/lod1200.map	maps/승급호러캐슬/승급호러캐슬.txt
승캐슬대기실14	9x9	486	486	OK	db/maps/default/maps/lod1200.map	maps/승급호러캐슬/승급호러캐슬.txt
승캐슬대기실15	9x9	486	486	OK	db/maps/default/maps/lod1200.map	maps/승급호러캐슬/승급호러캐슬.txt
승캐슬대기실16	9x9	486	486	OK	db/maps/default/maps/lod1200.map	maps/승급호러캐슬/승급호러캐슬.txt
승캐슬대기실17	9x9	486	486	OK	db/maps/default/maps/lod1200.map	maps/승급호러캐슬/승급호러캐슬.txt
승캐슬대기실18	9x9	486	486	OK	db/maps/default/maps/lod1200.map	maps/승급호러캐슬/승급호러캐슬.txt
승캐슬대기실19	9x9	486	486	OK	db/maps/default/maps/lod1200.map	maps/승급호러캐슬/승급호러캐슬.txt
승캐슬대기실2	9x9	486	486	OK	db/maps/default/maps/lod1200.map	maps/승급호러캐슬/승급호러캐슬.txt
승캐슬대기실20	9x9	486	486	OK	db/maps/default/maps/lod1200.map	maps/승급호러캐슬/승급호러캐슬.txt
승캐슬대기실3	9x9	486	486	OK	db/maps/default/maps/lod1200.map	maps/승급호러캐슬/승급호러캐슬.txt
승캐슬대기실4	9x9	486	486	OK	db/maps/default/maps/lod1200.map	maps/승급호러캐슬/승급호러캐슬.txt
승캐슬대기실5	9x9	486	486	OK	db/maps/default/maps/lod1200.map	maps/승급호러캐슬/승급호러캐슬.txt
승캐슬대기실6	9x9	486	486	OK	db/maps/default/maps/lod1200.map	maps/승급호러캐슬/승급호러캐슬.txt
승캐슬대기실7	9x9	486	486	OK	db/maps/default/maps/lod1200.map	maps/승급호러캐슬/승급호러캐슬.txt
승캐슬대기실8	9x9	486	486	OK	db/maps/default/maps/lod1200.map	maps/승급호러캐슬/승급호러캐슬.txt
승캐슬대기실9	9x9	486	486	OK	db/maps/default/maps/lod1200.map	maps/승급호러캐슬/승급호러캐슬.txt
시약점-상약국	17x17	1734	1734	OK	db/maps/서쪽대륙/maps/lod10272.map	maps/서쪽대륙/서쪽대륙.txt
시작의방	9x9	486	486	OK	db/maps/default/maps/lod1200.map	maps/default/default.txt
시장	30x30	5400	5400	OK	db/maps/시장/maps/lod991.map	maps/시장/시장.txt
시장은행	20x20	2400	2400	OK	db/maps/시장/maps/lod994.map	maps/시장/시장.txt
식당	10x10	600	600	OK	db/maps/default/maps/lod120.map	maps/default/default.txt
신들의세계	30x30	5400	5400	OK	db/maps/mileth/maps/lod206.map	maps/mileth/mileth.txt
신죽마집안2-1	20x20	2400	2400	OK	db/maps/죽음의마을/maps/lod3755.map	maps/죽음의마을/죽음의마을.txt
신죽마집안2-2	20x20	2400	2400	OK	db/maps/죽음의마을/maps/lod3756.map	maps/죽음의마을/죽음의마을.txt
신죽마집안2-3	20x20	2400	2400	OK	db/maps/죽음의마을/maps/lod3757.map	maps/죽음의마을/죽음의마을.txt
신죽마집안2-4	20x20	2400	2400	OK	db/maps/죽음의마을/maps/lod3758.map	maps/죽음의마을/죽음의마을.txt
신죽마집안21-1	20x20	2400	2400	OK	db/maps/죽음의마을/maps/lod3777.map	maps/죽음의마을/죽음의마을.txt
신죽마집안21-2	20x20	2400	2400	OK	db/maps/죽음의마을/maps/lod3778.map	maps/죽음의마을/죽음의마을.txt
신죽마집안21-3	20x20	2400	2400	OK	db/maps/죽음의마을/maps/lod3779.map	maps/죽음의마을/죽음의마을.txt
신죽마집안21-4	20x20	2400	2400	OK	db/maps/죽음의마을/maps/lod3780.map	maps/죽음의마을/죽음의마을.txt
신죽마집안4-1	20x20	2400	2400	OK	db/maps/죽음의마을/maps/lod3763.map	maps/죽음의마을/죽음의마을.txt
신죽마집안4-2	20x20	2400	2400	OK	db/maps/죽음의마을/maps/lod3764.map	maps/죽음의마을/죽음의마을.txt
신죽마집안4-3	20x20	2400	2400	OK	db/maps/죽음의마을/maps/lod3765.map	maps/죽음의마을/죽음의마을.txt
신죽마집안4-4	20x20	2400	2400	OK	db/maps/죽음의마을/maps/lod3766.map	maps/죽음의마을/죽음의마을.txt
신죽마집안5-1	20x20	2400	2400	OK	db/maps/죽음의마을/maps/lod3767.map	maps/죽음의마을/죽음의마을.txt
신죽마집안5-2	20x20	2400	2400	OK	db/maps/죽음의마을/maps/lod3768.map	maps/죽음의마을/죽음의마을.txt
신죽마집안5-3	20x20	2400	2400	OK	db/maps/죽음의마을/maps/lod3769.map	maps/죽음의마을/죽음의마을.txt
신죽마집안5-4	20x20	2400	2400	OK	db/maps/죽음의마을/maps/lod3770.map	maps/죽음의마을/죽음의마을.txt
신죽음의마을1-1	20x40	4800	4800	OK	db/maps/죽음의마을/maps/lod3725.map	maps/죽음의마을/죽음의마을.txt
신죽음의마을1-2	20x40	4800	4800	OK	db/maps/죽음의마을/maps/lod3726.map	maps/죽음의마을/죽음의마을.txt
신죽음의마을1-3	50x20	6000	6000	OK	db/maps/죽음의마을/maps/lod3727.map	maps/죽음의마을/죽음의마을.txt
신죽음의마을1-4	50x20	6000	6000	OK	db/maps/죽음의마을/maps/lod3728.map	maps/죽음의마을/죽음의마을.txt
신죽음의마을1-5	50x20	6000	6000	OK	db/maps/죽음의마을/maps/lod3729.map	maps/죽음의마을/죽음의마을.txt
신죽음의마을1-6	50x20	6000	6000	OK	db/maps/죽음의마을/maps/lod3730.map	maps/죽음의마을/죽음의마을.txt
아만대장간	15x15	1350	1350	OK	db/maps/서쪽대륙/maps/lod11008.map	maps/서쪽대륙/서쪽대륙.txt
아만동굴	40x80	19200	19200	OK	db/maps/서쪽대륙/maps/lod11010.map	maps/서쪽대륙/서쪽대륙.txt
아만마을	100x100	60000	60000	OK	db/maps/서쪽대륙/maps/lod11000.map	maps/서쪽대륙/서쪽대륙.txt
아만민가A	20x20	2400	2400	OK	db/maps/서쪽대륙/maps/lod11006.map	maps/서쪽대륙/서쪽대륙.txt
